"Member ID",Gender,Birthdate,"Percentage Complete","Review ID","Review Rating"
E9831DF6-2515-4CF7-959A-F5C018B755DD,M,1/1/1992,100,3587,5
E9831DF6-2515-4CF7-959A-F5C018B755DD,M,1/1/1992,90,3588,5
E97E3349-99DA-4B99-81F3-618D412FD70A,M,1/1/1973,100,3581,5
E97E3349-99DA-4B99-81F3-618D412FD70A,M,1/1/1973,100,3582,5
E97E3349-99DA-4B99-81F3-618D412FD70A,M,1/1/1973,100,3583,5
E97E3349-99DA-4B99-81F3-618D412FD70A,M,1/1/1973,100,3584,5
E97E3349-99DA-4B99-81F3-618D412FD70A,M,1/1/1973,100,3585,5
E97C3CF8-D8D5-45EA-8994-2AF4482AF77D,M,1/1/1979,100,3580,4
E951FDE7-964E-4794-BB61-C19C4A945C2D,M,1/1/1994,59,3579,5
E9364B55-EF28-4711-ADE2-1B945765849F,F,1/1/1972,100,3576,4
E9364B55-EF28-4711-ADE2-1B945765849F,F,1/1/1972,100,3577,4
E9364B55-EF28-4711-ADE2-1B945765849F,F,1/1/1972,100,3578,4
E92B039C-5DA6-4BA7-B6DE-10E868CE2B15,M,1/1/1980,68,3573,5
E92B039C-5DA6-4BA7-B6DE-10E868CE2B15,M,1/1/1980,100,3574,5
E92B039C-5DA6-4BA7-B6DE-10E868CE2B15,M,1/1/1980,89,3575,5
E8E38873-AA13-497C-948E-55368D25DE08,M,1/1/1972,94,3572,4
E8DCD9DD-AF2B-4DF1-A33A-E7B8B09BAB90,M,1/1/1969,10,3571,5
E8AB6226-5144-422D-946C-7F3648D7156B,M,1/1/1969,75,3570,5
E8AA2699-4E01-4C12-9963-C7C29D37CDC2,M,1/1/1973,100,3568,5
E8AA2699-4E01-4C12-9963-C7C29D37CDC2,M,1/1/1973,0,3569,5
E8632E18-FF8C-4C4D-9F8A-4F504A335521,M,1/1/1967,0,3566,3
E8632E18-FF8C-4C4D-9F8A-4F504A335521,M,1/1/1967,100,3567,5
E850CE68-31D9-4D59-A90F-8A7C14857ADE,M,1/1/1983,1,3564,5
E850CE68-31D9-4D59-A90F-8A7C14857ADE,M,1/1/1983,47,3565,5
E82F0793-E6CB-490E-9218-9C5FCBC6E98E,M,1/1/1970,100,3563,4
E8207474-58AA-43C6-A8B5-5C190755AC92,F,1/1/1956,72,3558,4
E8207474-58AA-43C6-A8B5-5C190755AC92,F,1/1/1956,60,3559,4
E8207474-58AA-43C6-A8B5-5C190755AC92,F,1/1/1956,99,3560,4
E8207474-58AA-43C6-A8B5-5C190755AC92,F,1/1/1956,99,3561,4
E8207474-58AA-43C6-A8B5-5C190755AC92,F,1/1/1956,100,3562,4
E81A94A8-4B0C-4D3C-92A4-EBFD789B5965,M,1/1/1949,2,3557,5
E7D6BF58-D0B0-4CB5-A055-C5AF82511A0C,M,1/1/1979,100,3556,5
E7A3ADCD-D5FF-4B0E-BD89-1E3FCC4DF624,M,1/1/1986,92,3555,4
E78C783C-431A-4606-9F6F-249BC95BD68C,M,1/1/1990,68,3554,4
E75087EB-F5CC-477F-8448-BA7DCAE2C4D7,M,1/1/1970,69,3547,5
E75087EB-F5CC-477F-8448-BA7DCAE2C4D7,M,1/1/1970,57,3548,5
E75087EB-F5CC-477F-8448-BA7DCAE2C4D7,M,1/1/1970,100,3549,1
E75087EB-F5CC-477F-8448-BA7DCAE2C4D7,M,1/1/1970,76,3550,2
E75087EB-F5CC-477F-8448-BA7DCAE2C4D7,M,1/1/1970,100,3551,1
E75087EB-F5CC-477F-8448-BA7DCAE2C4D7,M,1/1/1970,100,3552,5
E75087EB-F5CC-477F-8448-BA7DCAE2C4D7,M,1/1/1970,100,3553,5
E72829F4-47C2-4202-B03B-65326807FAD9,M,1/1/1972,33,3546,5
E6FFB11F-144E-4057-A00D-018ADB209AEB,M,1/1/1994,93,3545,5
E6DE0B8F-8C44-4C7F-B449-FFB1A42161BC,M,1/1/1977,100,3541,5
E6DE0B8F-8C44-4C7F-B449-FFB1A42161BC,M,1/1/1977,100,3542,2
E6DE0B8F-8C44-4C7F-B449-FFB1A42161BC,M,1/1/1977,100,3543,5
E6DE0B8F-8C44-4C7F-B449-FFB1A42161BC,M,1/1/1977,100,3544,4
E6D7B1D2-1D8E-4C00-BAE1-7644CF31544F,M,1/1/1985,33,3540,5
E6CC46A8-4BCF-47C4-8574-F88CC4B9F97B,M,1/1/1992,100,3537,5
E6CC46A8-4BCF-47C4-8574-F88CC4B9F97B,M,1/1/1992,100,3538,5
E6CC46A8-4BCF-47C4-8574-F88CC4B9F97B,M,1/1/1992,100,3539,1
E65E3EBC-2A2B-46E2-BFE0-C289F711338E,M,1/1/1970,100,3535,5
E65E3EBC-2A2B-46E2-BFE0-C289F711338E,M,1/1/1970,87,3536,5
E645F43C-4BEB-4F6F-95B6-0082DFB78809,M,1/1/1970,100,3533,5
E645F43C-4BEB-4F6F-95B6-0082DFB78809,M,1/1/1970,100,3534,5
E5C2B6B3-E4DC-43A3-8EEA-550EF129CE29,F,1/1/1958,100,3529,1
E5C2B6B3-E4DC-43A3-8EEA-550EF129CE29,F,1/1/1958,100,3530,2
E5C2B6B3-E4DC-43A3-8EEA-550EF129CE29,F,1/1/1958,100,3531,1
E5C2B6B3-E4DC-43A3-8EEA-550EF129CE29,F,1/1/1958,100,3532,5
E59840C7-3AB6-43EF-B80C-1AA4F1F7E484,M,1/1/1956,100,3528,3
E58D47A3-0C30-4616-93FA-89D845842EAA,F,1/1/1964,100,3522,5
E58D47A3-0C30-4616-93FA-89D845842EAA,F,1/1/1964,100,3523,5
E58D47A3-0C30-4616-93FA-89D845842EAA,F,1/1/1964,100,3524,5
E58D47A3-0C30-4616-93FA-89D845842EAA,F,1/1/1964,100,3525,4
E58D47A3-0C30-4616-93FA-89D845842EAA,F,1/1/1964,100,3526,4
E58D47A3-0C30-4616-93FA-89D845842EAA,F,1/1/1964,99,3527,5
E56A303F-0783-4935-AC5A-332A19D37646,M,1/1/1982,96,3519,5
E56A303F-0783-4935-AC5A-332A19D37646,M,1/1/1982,96,3520,5
E56A303F-0783-4935-AC5A-332A19D37646,M,1/1/1982,92,3521,5
E550A7E4-E252-4070-9AAD-AD89E25D4F12,M,1/1/1990,94,3517,5
E550A7E4-E252-4070-9AAD-AD89E25D4F12,M,1/1/1990,78,3518,5
E53790CE-0A30-418E-B1F0-54964583E5CC,F,1/1/1975,6,3514,4
E53790CE-0A30-418E-B1F0-54964583E5CC,F,1/1/1975,100,3515,4
E53790CE-0A30-418E-B1F0-54964583E5CC,F,1/1/1975,100,3516,5
E51D8868-93D7-4C28-AD1B-648D6632F337,M,1/1/1973,100,3513,4
E510E8D7-CF42-4D0E-9316-82F9E7D5096E,M,1/1/1974,63,3512,5
E50563A8-B9C5-4F8D-9313-B1F738D91774,M,1/1/1982,100,3509,5
E50563A8-B9C5-4F8D-9313-B1F738D91774,M,1/1/1982,100,3510,5
E50563A8-B9C5-4F8D-9313-B1F738D91774,M,1/1/1982,5,3511,5
E4274960-7769-4865-A9BE-F834E0F45C94,M,1/1/1979,100,3508,4
E4075617-418C-44F3-A238-00B463B818A2,M,1/1/1968,100,3507,5
E3FBE243-6E4A-4AF3-9182-43000AA02D5F,M,1/1/1938,100,3506,5
E3F81AEC-F157-48E0-BB75-4E7C965AF332,F,1/1/1943,100,3505,4
E3E85073-83A8-4D8B-AC54-0B5A9A87CEF1,M,1/1/1967,100,3503,5
E3E85073-83A8-4D8B-AC54-0B5A9A87CEF1,M,1/1/1967,96,3504,4
E3E65CAE-62C7-4FA2-AE99-698238D06B5A,M,1/1/1964,100,3501,5
E3E65CAE-62C7-4FA2-AE99-698238D06B5A,M,1/1/1964,100,3502,2
E3E56789-5085-4816-85ED-B85D0553AA61,M,1/1/1987,8,3498,4
E3E56789-5085-4816-85ED-B85D0553AA61,M,1/1/1987,0,3499,5
E3E56789-5085-4816-85ED-B85D0553AA61,M,1/1/1987,100,3500,5
E3D214B8-43A3-49A2-8CB0-C6ADAF23267C,M,1/1/1971,100,3497,5
E3CE6521-0BC1-4BDF-913A-9006DE7243AC,M,1/1/1987,56,3496,5
E3B78CDE-F8E1-417A-82D4-2DA7A22FC211,M,1/1/1975,19,3494,4
E3B78CDE-F8E1-417A-82D4-2DA7A22FC211,M,1/1/1975,100,3495,5
E3ACF34D-79F5-4F5B-B219-D4DAA108D653,M,1/1/1977,100,3493,5
E3A666A8-12D6-47CB-A3C6-1E55C872E4BF,M,1/1/1964,3,3489,5
E3A666A8-12D6-47CB-A3C6-1E55C872E4BF,M,1/1/1964,2,3490,5
E3A666A8-12D6-47CB-A3C6-1E55C872E4BF,M,1/1/1964,20,3491,5
E363A014-FBA4-4CC2-9724-C8944CC81FDB,M,1/1/1993,100,3484,5
E363A014-FBA4-4CC2-9724-C8944CC81FDB,M,1/1/1993,100,3485,3
E363A014-FBA4-4CC2-9724-C8944CC81FDB,M,1/1/1993,100,3486,5
E363A014-FBA4-4CC2-9724-C8944CC81FDB,M,1/1/1993,100,3487,5
E363A014-FBA4-4CC2-9724-C8944CC81FDB,M,1/1/1993,85,3488,4
E344FF8E-DC0E-4063-A30C-0C12494355A9,M,1/1/1968,100,3483,4
E33C913E-2BA8-4D20-B078-D96ACBDFEB6E,M,1/1/1981,100,3482,4
E2E3D516-8514-4B73-8B6F-E0E82BB28B9B,F,1/1/1965,57,3481,5
E2DA6E71-248E-4237-81FE-585A4B6B0B88,M,1/1/1967,94,3477,4
E2DA6E71-248E-4237-81FE-585A4B6B0B88,M,1/1/1967,97,3478,5
E2DA6E71-248E-4237-81FE-585A4B6B0B88,M,1/1/1967,94,3479,5
E2DA6E71-248E-4237-81FE-585A4B6B0B88,M,1/1/1967,96,3480,5
E2C08676-F3C0-4725-9E20-60F64432ACDE,F,1/1/1980,100,3475,5
E2C08676-F3C0-4725-9E20-60F64432ACDE,F,1/1/1980,100,3476,5
E2BE3E5B-1000-49C4-AFEC-9E2A42CCCD01,M,1/1/1990,100,3474,4
E2A33446-0A01-4123-965D-27A637CFAA23,M,1/1/1973,22,3473,4
E286F52F-18AD-43B1-908F-20856AD21930,M,1/1/1977,2,3472,1
E24D5F0A-EAE0-4130-A3E2-128EBE2DF84F,M,1/1/1979,100,3470,5
E24D5F0A-EAE0-4130-A3E2-128EBE2DF84F,M,1/1/1979,66,3471,5
E2368528-F65C-4FC2-ADC2-3D7EBB6C48F1,F,1/1/1951,100,3469,5
E20D3B48-1DC4-4E17-8315-283BA91DE15A,M,1/1/1986,100,3468,5
E1ED7588-B180-443F-8DA9-382C33725CBF,M,1/1/1970,54,3463,2
E1ED7588-B180-443F-8DA9-382C33725CBF,M,1/1/1970,25,3464,5
E1ED7588-B180-443F-8DA9-382C33725CBF,M,1/1/1970,100,3465,5
E1ED7588-B180-443F-8DA9-382C33725CBF,M,1/1/1970,100,3466,5
E1ED7588-B180-443F-8DA9-382C33725CBF,M,1/1/1970,0,3467,5
E1EA6A70-42B0-469A-9FB1-745B807B0348,M,1/1/1962,100,3462,5
E1B9391F-FDF8-47E1-B2CE-0E5B5AC29E67,M,1/1/1971,100,3461,5
E17E6E0E-28E2-4D79-B70D-E4615F0B3988,M,1/1/1994,100,3460,1
E17E6890-A415-4FDF-8EC1-52E9A850CB83,F,1/1/1972,100,3459,5
E1797C6B-9ECA-4F29-9266-5B917F0072EF,F,1/1/1961,100,3457,5
E1797C6B-9ECA-4F29-9266-5B917F0072EF,F,1/1/1961,100,3458,5
E14C3248-5E6F-43EE-899E-132DC017E8BC,M,1/1/1967,100,3454,5
E14C3248-5E6F-43EE-899E-132DC017E8BC,M,1/1/1967,100,3455,2
E14C3248-5E6F-43EE-899E-132DC017E8BC,M,1/1/1967,100,3456,5
E14AF09A-FE22-4860-BABD-70EF700E2745,M,1/1/1970,0,3452,5
E14AF09A-FE22-4860-BABD-70EF700E2745,M,1/1/1970,0,3453,5
E11292F6-6403-408C-A365-4252D1716719,M,1/1/1956,3,3449,4
E11292F6-6403-408C-A365-4252D1716719,M,1/1/1956,1,3450,5
E11292F6-6403-408C-A365-4252D1716719,M,1/1/1956,1,3451,5
E10C3DD9-C51C-4C2B-B773-45E4956A3496,M,1/1/1997,100,3448,1
E10A25A6-C102-424A-975D-E9E329C328D4,M,1/1/1981,1,3447,4
E10989B7-6C83-4054-9808-E223EB29140C,M,1/1/1971,0,3446,5
E0FF86AA-8116-440A-BC8D-4A3CE0EE85CB,M,1/1/1982,100,3443,5
E0FF86AA-8116-440A-BC8D-4A3CE0EE85CB,M,1/1/1982,100,3444,5
E0FF86AA-8116-440A-BC8D-4A3CE0EE85CB,M,1/1/1982,100,3445,5
E0CA14AB-5AC8-48AB-B8C8-8A5B19C2A275,M,1/1/1976,0,3441,5
E0CA14AB-5AC8-48AB-B8C8-8A5B19C2A275,M,1/1/1976,100,3442,5
E0A3BF55-C430-4755-BC7A-92E50A7E1535,M,1/1/1971,100,3439,5
E0A3BF55-C430-4755-BC7A-92E50A7E1535,M,1/1/1971,42,3440,4
E079315E-FC36-4E52-B4E0-31AF5A2AFBF5,M,1/1/1972,100,3438,5
E0643FA3-9517-4962-B890-2B8884491358,M,1/1/1973,100,3437,5
E060B8BD-7FA4-4176-871C-34393399C33E,M,1/1/1993,100,3436,4
E04A1267-7730-4D65-B03E-EAFB7FA1025C,M,1/1/1965,100,3434,5
E04A1267-7730-4D65-B03E-EAFB7FA1025C,M,1/1/1965,99,3435,5
E049AA7C-02FC-4F2C-B60A-E078BBCABB10,M,1/1/1959,44,3433,4
E049692C-5CBD-41DA-BE13-58119AB578E5,M,1/1/1983,0,3432,5
E01B6A33-143A-46B9-91B5-5421A2811EC3,M,1/1/1975,100,3430,5
E01B6A33-143A-46B9-91B5-5421A2811EC3,M,1/1/1975,99,3431,5
E010C7EC-D723-40F5-81AF-8520F734EBD5,M,1/1/1968,76,3429,4
DFE8B624-37A8-477A-ACAC-636F87D6BF8E,M,1/1/1994,100,3428,5
DFC2908C-F518-498F-B249-0774E41B2749,M,1/1/1961,100,3425,4
DFC2908C-F518-498F-B249-0774E41B2749,M,1/1/1961,100,3426,4
DFC2908C-F518-498F-B249-0774E41B2749,M,1/1/1961,100,3427,4
DFA2A091-91D0-44AD-8BFE-CE48FAAAD144,M,1/1/1972,90,3424,4
DF04F4CB-C87B-4009-B790-53D67864420E,M,1/1/1976,100,3420,2
DF04F4CB-C87B-4009-B790-53D67864420E,M,1/1/1976,100,3421,5
DF04F4CB-C87B-4009-B790-53D67864420E,M,1/1/1976,100,3422,5
DF04F4CB-C87B-4009-B790-53D67864420E,M,1/1/1976,100,3423,5
DEFDF798-55A7-4B66-9948-A847427B0094,M,1/1/1984,100,3419,5
DEE8153C-17BA-474F-A973-FD34F8E90020,M,1/1/1981,100,3418,5
DEE25539-0B3C-4973-B0F2-F92FCEA406F9,M,1/1/1997,100,3416,4
DEE25539-0B3C-4973-B0F2-F92FCEA406F9,M,1/1/1997,92,3417,4
DEC5BFA1-2BCB-492B-A968-3CE5E805723F,M,1/1/1973,91,3415,5
DEAFE63E-F0F1-4ECF-9B81-1CD1A0500095,M,1/1/1967,100,3414,5
DE9D0F10-0B42-450E-9873-72186AC4DDAC,M,1/1/1982,59,3413,5
DE5EBA85-39AF-440B-87D1-FA65462F1D3F,M,1/1/1974,100,3412,4
DE471EB7-3F07-4274-A5C0-C02FB10960ED,M,1/1/1975,1,3408,4
DE471EB7-3F07-4274-A5C0-C02FB10960ED,M,1/1/1975,13,3409,4
DE471EB7-3F07-4274-A5C0-C02FB10960ED,M,1/1/1975,49,3410,5
DE471EB7-3F07-4274-A5C0-C02FB10960ED,M,1/1/1975,35,3411,2
DE2BC57E-FF73-4800-9571-628AD6E71315,M,1/1/1993,50,3405,4
DE2BC57E-FF73-4800-9571-628AD6E71315,M,1/1/1993,92,3406,5
DE2BC57E-FF73-4800-9571-628AD6E71315,M,1/1/1993,71,3407,5
DE1D44F3-7095-478B-82D0-ADA0A055278B,M,1/1/1970,100,3403,4
DE1D44F3-7095-478B-82D0-ADA0A055278B,M,1/1/1970,7,3404,4
DE14D74D-9FE1-4507-9F93-39B9BA316963,M,1/1/1967,100,3401,5
DE14D74D-9FE1-4507-9F93-39B9BA316963,M,1/1/1967,1,3402,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3388,3
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3389,3
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3390,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3391,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3392,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3393,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3394,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3395,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3396,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3397,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3398,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3399,5
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,M,1/1/1953,100,3400,4
DDB4148A-EEE7-4EF1-8F78-E857F324F918,M,1/1/1963,99,3385,4
DDB4148A-EEE7-4EF1-8F78-E857F324F918,M,1/1/1963,99,3386,4
DDB4148A-EEE7-4EF1-8F78-E857F324F918,M,1/1/1963,99,3387,4
DD9CE659-5F41-4A94-909E-F3B6BDA53280,M,1/1/1975,100,3384,4
DD734537-7DC9-4B85-9290-B00E8F2A281D,M,1/1/1989,15,3383,5
DD72A935-AF03-43CB-9B37-4351117B0789,M,1/1/1980,100,3382,5
DD468403-56FE-4E1B-A359-9FE2B45FD200,M,1/1/1973,100,3380,5
DD468403-56FE-4E1B-A359-9FE2B45FD200,M,1/1/1973,100,3381,5
DD1E818D-1B28-4100-912E-22611148C4CC,M,1/1/1992,100,3377,4
DD1E818D-1B28-4100-912E-22611148C4CC,M,1/1/1992,16,3378,4
DD1E818D-1B28-4100-912E-22611148C4CC,M,1/1/1992,100,3379,5
DD0D015E-0090-4E93-81A1-7C36E7B095F0,M,1/1/1984,1,3372,4
DD0D015E-0090-4E93-81A1-7C36E7B095F0,M,1/1/1984,100,3373,4
DD0D015E-0090-4E93-81A1-7C36E7B095F0,M,1/1/1984,100,3374,5
DD0D015E-0090-4E93-81A1-7C36E7B095F0,M,1/1/1984,74,3375,5
DD0D015E-0090-4E93-81A1-7C36E7B095F0,M,1/1/1984,100,3376,4
DD00F3ED-16A4-4FEA-A176-20E68A396C3C,M,1/1/1978,100,3370,4
DD00F3ED-16A4-4FEA-A176-20E68A396C3C,M,1/1/1978,100,3371,5
DCF945DB-1614-4DC0-853F-57F020809CD5,M,1/1/1973,47,3368,5
DCF945DB-1614-4DC0-853F-57F020809CD5,M,1/1/1973,12,3369,5
DC9D5CBC-CCFA-41EF-BB8A-5166E5C66CE8,M,1/1/1980,1,3366,5
DC9D5CBC-CCFA-41EF-BB8A-5166E5C66CE8,M,1/1/1980,100,3367,5
DC6A950D-4F7F-4B02-950D-8A9D0A8EFE6B,M,1/1/1977,2,3365,5
DC5150D5-7F04-430C-8B06-0D7181D6493B,F,1/1/1969,100,3364,5
DC4F0902-CE9F-49AF-B6FD-3E42FBFBAFDD,M,1/1/1977,95,3363,5
DC39AF80-6F48-4507-B7CC-5C84659A7B6C,M,1/1/1970,100,3361,5
DC39AF80-6F48-4507-B7CC-5C84659A7B6C,M,1/1/1970,100,3362,5
DC32728E-0025-49AC-992F-E2A2908E30CD,M,1/1/1981,72,3360,4
DC205BA0-C89F-432F-877D-DB50A4035768,M,1/1/1977,100,3359,4
DC0FA6CE-8BE1-4672-B601-0D5FFD506C06,M,1/1/1973,100,3357,5
DC0FA6CE-8BE1-4672-B601-0D5FFD506C06,M,1/1/1973,100,3358,5
DC0DFFA5-35B9-4B02-9CE6-3D16FAD797E7,M,1/1/1981,100,3356,5
DC0D4215-1237-4472-B20E-C3D725161A15,M,1/1/1974,100,3353,4
DC0D4215-1237-4472-B20E-C3D725161A15,M,1/1/1974,100,3354,5
DC0D4215-1237-4472-B20E-C3D725161A15,M,1/1/1974,100,3355,5
DC057FC1-401D-4EA5-934D-A8CA0344555D,M,1/1/1967,100,3352,5
DBFC0813-73BD-4D90-B278-DF5ADC1AE351,M,1/1/1989,33,3351,5
DBE64758-83FC-4D99-9236-D45B0C31A876,M,1/1/1977,100,3345,4
DBE64758-83FC-4D99-9236-D45B0C31A876,M,1/1/1977,100,3346,4
DBE64758-83FC-4D99-9236-D45B0C31A876,M,1/1/1977,73,3347,4
DBE64758-83FC-4D99-9236-D45B0C31A876,M,1/1/1977,99,3348,4
DBE64758-83FC-4D99-9236-D45B0C31A876,M,1/1/1977,1,3349,5
DBE64758-83FC-4D99-9236-D45B0C31A876,M,1/1/1977,1,3350,5
DB72A678-1769-45E7-AD35-83EF5E3C9FA4,M,1/1/1970,100,3339,5
DB72A678-1769-45E7-AD35-83EF5E3C9FA4,M,1/1/1970,100,3340,4
DB72A678-1769-45E7-AD35-83EF5E3C9FA4,M,1/1/1970,100,3341,3
DB72A678-1769-45E7-AD35-83EF5E3C9FA4,M,1/1/1970,100,3342,5
DB72A678-1769-45E7-AD35-83EF5E3C9FA4,M,1/1/1970,100,3343,4
DB72A678-1769-45E7-AD35-83EF5E3C9FA4,M,1/1/1970,100,3344,5
DB502FFB-D416-47FA-902B-081E06E691C2,M,1/1/1994,100,3338,5
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,100,3327,5
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,100,3328,5
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,100,3329,5
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,100,3330,4
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,100,3331,5
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,100,3332,5
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,100,3333,5
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,100,3334,5
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,100,3335,5
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,15,3336,5
DB4B4E43-3AC5-4251-91B7-DDFB27BF7083,M,1/1/1955,100,3337,5
DAF842D9-0433-4F35-92C2-138EE1698240,M,1/1/1975,100,3325,3
DAF842D9-0433-4F35-92C2-138EE1698240,M,1/1/1975,44,3326,5
DAD8ABA5-5D79-4BF2-88B3-7B47C6A6710C,F,1/1/1984,100,3324,4
DAC13565-0A4F-4152-88FF-C49F605BD828,M,1/1/1970,100,3321,5
DAC13565-0A4F-4152-88FF-C49F605BD828,M,1/1/1970,54,3322,5
DAC13565-0A4F-4152-88FF-C49F605BD828,M,1/1/1970,100,3323,4
DAB4871F-3745-4153-B34A-1C67750B0C60,M,1/1/1968,0,3320,5
DAB0E264-0011-4AEB-A9BC-4FE43162A6A0,M,1/1/1957,88,3319,5
DA81ADE5-1CA4-4CA8-BF19-8735DC9367E9,M,1/1/1994,100,3315,4
DA81ADE5-1CA4-4CA8-BF19-8735DC9367E9,M,1/1/1994,100,3316,5
DA81ADE5-1CA4-4CA8-BF19-8735DC9367E9,M,1/1/1994,100,3317,1
DA81ADE5-1CA4-4CA8-BF19-8735DC9367E9,M,1/1/1994,0,3318,4
DA0A40D7-E878-43E8-910B-C85AE9F19E0C,M,1/1/1966,100,3314,5
DA097FFA-998A-4167-AD41-6FC88A634DAA,M,1/1/1991,100,3313,5
D9E6B234-D250-45A4-B786-22998B709E8A,M,1/1/1996,96,3312,5
D9E604BC-3EB4-4F0A-9A5C-C8D00495B90D,M,1/1/1971,33,3309,5
D9E604BC-3EB4-4F0A-9A5C-C8D00495B90D,M,1/1/1971,20,3310,3
D9E604BC-3EB4-4F0A-9A5C-C8D00495B90D,M,1/1/1971,20,3311,5
D9E5F701-5CBC-4863-BDAE-215D4B4BA136,M,1/1/1971,0,3308,5
D9D7722B-FFB6-4D72-9546-CE4AFF544973,M,1/1/1979,1,3306,5
D9D7722B-FFB6-4D72-9546-CE4AFF544973,M,1/1/1979,2,3307,5
D9A21A00-ED98-4052-A2ED-82E4368B23EC,M,1/1/1967,28,3305,3
D9474B09-E137-48D8-B4CD-A706D629E4E2,M,1/1/1975,46,3301,5
D9474B09-E137-48D8-B4CD-A706D629E4E2,M,1/1/1975,0,3302,5
D9474B09-E137-48D8-B4CD-A706D629E4E2,M,1/1/1975,0,3303,5
D92C48EC-8399-40DD-8CDB-4FCDF1DDC11C,F,1/1/1981,100,3300,5
D8DA06D8-8B10-43B5-A1B5-D2CD3B023137,M,1/1/1975,30,3299,5
D8C316C7-DF4C-4A77-A995-30288054F65F,M,1/1/1969,100,3296,5
D8C316C7-DF4C-4A77-A995-30288054F65F,M,1/1/1969,17,3297,5
D8C316C7-DF4C-4A77-A995-30288054F65F,M,1/1/1969,55,3298,1
D8B83019-B19B-4181-BE45-9A32C895F4A9,M,1/1/1981,99,3292,5
D8B83019-B19B-4181-BE45-9A32C895F4A9,M,1/1/1981,100,3293,4
D8B83019-B19B-4181-BE45-9A32C895F4A9,M,1/1/1981,22,3294,5
D8B83019-B19B-4181-BE45-9A32C895F4A9,M,1/1/1981,56,3295,4
D8A7553C-7D93-45FF-9CC6-8B7E34768CBB,M,1/1/1982,100,3291,5
D89AAF62-A767-43C7-82DB-AE9649454933,M,1/1/1967,100,3284,5
D89AAF62-A767-43C7-82DB-AE9649454933,M,1/1/1967,100,3285,4
D89AAF62-A767-43C7-82DB-AE9649454933,M,1/1/1967,26,3286,5
D89AAF62-A767-43C7-82DB-AE9649454933,M,1/1/1967,98,3287,5
D89AAF62-A767-43C7-82DB-AE9649454933,M,1/1/1967,1,3288,5
D89AAF62-A767-43C7-82DB-AE9649454933,M,1/1/1967,100,3289,5
D89AAF62-A767-43C7-82DB-AE9649454933,M,1/1/1967,44,3290,5
D897D6D3-3466-4B82-ACFA-E0F9D76BACEE,M,1/1/1982,67,3282,5
D897D6D3-3466-4B82-ACFA-E0F9D76BACEE,M,1/1/1982,100,3283,5
D87EE9C7-F8E3-428D-B073-B85EBF733ECD,M,1/1/1979,5,3281,5
D865C774-108B-4ED5-8A86-941B0B638BBF,M,1/1/1984,100,3280,5
D85A8F14-BC5A-418E-8A8D-836BEDBBA3C7,M,1/1/1964,99,3279,4
D85A8F14-BC5A-418E-8A8D-836BEDBBA3C7,M,1/1/1964,99,3279,4
D85A8F14-BC5A-418E-8A8D-836BEDBBA3C7,M,1/1/1964,99,3279,4
D7BDBAE0-35B4-4A75-B62D-46B38A57996E,M,1/1/1981,99,3278,5
D7A30CD8-45D1-42C8-BC34-863A3AC92A9E,M,1/1/1982,0,3276,4
D7A30CD8-45D1-42C8-BC34-863A3AC92A9E,M,1/1/1982,96,3277,5
D7853DC8-6403-4EC0-87BF-302D3A9FA597,M,1/1/1966,100,3274,5
D73B7370-FDD7-4522-9881-72DA8DAB932B,M,1/1/1961,100,3272,4
D73B7370-FDD7-4522-9881-72DA8DAB932B,M,1/1/1961,4,3273,5
D6D7BB29-590B-4C9F-99F4-71F3DAE33260,M,1/1/1986,100,3271,5
D6BF90EE-2526-4E32-AC82-B8056CAFD9AF,M,1/1/1995,0,3270,4
